"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@EpochTimes Here's the actual conclusion and not a biased spin: ""Among a cohort of US frontline and essential worke… https://t.co/OTA75haSsF",FALSE,0,"EpochTimes",2022-10-26 14:54:37,TRUE,"1584962997465792512","1585283766309773313","29097819","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mindpsience",0,FALSE,FALSE,NA,NA
"@CharlotteAlter Why did Fetterman have a stroke? Is it vaccine related? His symptoms are definitely a rare side eff… https://t.co/cvVSGy6cpH",FALSE,0,"CharlotteAlter",2022-10-26 14:54:36,TRUE,"1585074234250137602","1585283761087819781","774510134","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vonyalynn",0,FALSE,FALSE,NA,NA
"The U.S. delivered 500k more COVID-19 vaccine doses to Pakistan this week, for a grand total U.S. donation of nearl… https://t.co/naeRO67USY",FALSE,0,NA,2022-10-26 14:54:10,TRUE,NA,"1585283651591438338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sheikhzahirabas",0,FALSE,FALSE,NA,NA
"China launches oral vaccine in opposition to COVID-19 https://t.co/iGuETxIJkf",FALSE,0,NA,2022-10-26 14:53:45,FALSE,NA,"1585283547199197184",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","jeguru1",0,FALSE,FALSE,NA,NA
"@MurrayCampaign Too bad that 'fight' to choose didn't extend to #COVID19 vaccines; why was that, Patty?  It's almos… https://t.co/oOS0bpVMSQ",FALSE,1,"MurrayCampaign",2022-10-26 14:53:08,TRUE,"1585024721472860160","1585283393079545856","158470209","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nobu11477113",0,FALSE,FALSE,NA,NA
"@Breaking911 Pfizer Says COVID-19 Vaccine Will Cost $110-$130 Per Dose.
Support your local politician.
Come on Man.",FALSE,0,"Breaking911",2022-10-26 14:53:04,FALSE,"1584975301053861888","1585283374599503876","375721095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","20_dizzle",0,FALSE,FALSE,NA,NA
"Afraid of needles? my ex-wife using inhalable COVID-19 vaccine - The Washington Post https://t.co/DtvXaLJ8Cu",FALSE,0,NA,2022-10-26 14:52:59,FALSE,NA,"1585283353296740354",NA,"<a href=""http://aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.com/"" rel=""nofollow"">doritos malditos</a>","exwifenews",0,FALSE,FALSE,NA,NA
"Great presentation by #KMotwani highlighting our work on “Impact of Holding Immunosuppressive Therapy in Pts with I… https://t.co/4pUXLSbHHO",FALSE,23,NA,2022-10-26 14:52:45,TRUE,NA,"1585283295612379145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JHashashMD",7,FALSE,FALSE,NA,NA
"Afraid of needles? China rolling out oral COVID-19 vaccine. https://t.co/KFJurIBoqw",FALSE,0,NA,2022-10-26 14:52:35,FALSE,NA,"1585283252272627713",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","JaunNews",0,FALSE,FALSE,NA,NA
"@TudorDixon Not really the best rep of truth, Tude.
https://t.co/xew56zawyp",FALSE,2,"TudorDixon",2022-10-26 14:52:02,FALSE,"1585046082773712896","1585283116033347585","994197651406106624","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jayne_DeLine",0,FALSE,FALSE,NA,NA
"Visit the DeMatteis Center today or any Wednesday through mid-November to get your free, reformulated COVID-19 boos… https://t.co/HTrqkeoA0F",FALSE,0,NA,2022-10-26 14:51:41,TRUE,NA,"1585283026535186432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StFrancis_LI",0,FALSE,FALSE,NA,NA
"China rolling out inhalable COVID-19 vaccine https://t.co/WKRSSX2VSi https://t.co/dlLQRulZID",FALSE,0,NA,2022-10-26 14:51:26,FALSE,NA,"1585282965617229826",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","ottawasuncom",0,FALSE,FALSE,NA,NA
"BC Supreme Court upholds mandatory COVID-19 vaccine policy in non-unionized setting https://t.co/ZffiKx9hwy",FALSE,0,NA,2022-10-26 14:51:15,FALSE,NA,"1585282918951198721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GordonWiebe2",0,FALSE,FALSE,NA,NA
"Codagenix Initiates Dosing in Phase 3 Efficacy Trial of Intranasal COVID-19 Vaccine as Part of WHO-Sponsored Solida… https://t.co/4zEMsyltNa",FALSE,3,NA,2022-10-26 14:51:00,TRUE,NA,"1585282855583862786",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FereshtehBarei",0,FALSE,FALSE,NA,NA
"@ACTBrigitte No, ditz. When it is available after being approved, a vaccine for the prevention of COVID-19 hospital… https://t.co/hX28a2en8w",FALSE,0,"ACTBrigitte",2022-10-26 14:50:45,TRUE,"1585021014983208964","1585282792652505090","722528529716383744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Conscience843",0,FALSE,FALSE,NA,NA
"BC Supreme Court upholds mandatory COVID-19 vaccine policy in non-unionized setting https://t.co/3UC034KP27",FALSE,0,NA,2022-10-26 14:50:39,FALSE,NA,"1585282765334798336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheapgordo",0,FALSE,FALSE,NA,NA
"@AdamBaldwin At noon, June 21st, Louisiana residents who have received at least one dose of a COVID-19 vaccine, may… https://t.co/HYX6QEpiib",FALSE,0,"AdamBaldwin",2022-10-26 14:50:34,TRUE,"1585281157800685568","1585282746787602433","91279573","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Th31stNoel",0,FALSE,FALSE,NA,NA
"@MsPinkest1968 @TakethatCt On sale now. Plenty in stock. Unfortunately...
https://t.co/XdVRzyvGdb
And think you mea… https://t.co/szP3x494gD",FALSE,5,"MsPinkest1968",2022-10-26 14:50:06,TRUE,"1585281382116384769","1585282629187895297","717513499849654273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrscorer",0,FALSE,FALSE,NA,NA
"Very helpful and informative meeting with Sir Christopher Chope MP who has set up the Covid-19 Vaccine Damage APPG… https://t.co/V1gqtHci7X",FALSE,22,NA,2022-10-26 14:49:57,TRUE,NA,"1585282593083236353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PSCommissioner",8,FALSE,FALSE,NA,NA
"Afraid of needles? China using inhalable COVID-19 vaccine – Trentonian https://t.co/bWSpNwGgL5",FALSE,0,NA,2022-10-26 14:49:20,FALSE,NA,"1585282437139021825",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","JaunNews",0,FALSE,FALSE,NA,NA
"Singapore unable to 'completely utilise' older Covid-19 vaccine stocks as updated jabs are rolled out: MOH https://t.co/VWfaHZvKUo",FALSE,4,NA,2022-10-26 14:49:07,FALSE,NA,"1585282381954437123",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TODAYonline",0,FALSE,FALSE,NA,NA
"Call to Action: CDC Advisory Committee Voting to Add Covid-19 mRNA Injections to Childhood Vaccine Schedule… https://t.co/Q7ydrhwJ8Z",FALSE,0,NA,2022-10-26 14:48:41,TRUE,NA,"1585282271820582915",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leesullivan",0,FALSE,FALSE,NA,NA
"@theShakinroom @Heatherjaney1 @sophiadahl1 @DrMohammadIAdi1 Let me see these other photos where the definitive caus… https://t.co/NYajErmDew",FALSE,1,"theShakinroom",2022-10-26 14:48:18,TRUE,"1585281713026080769","1585282176324714497","1402614611120115713","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGr3atReset",0,FALSE,FALSE,NA,NA
"Just In: Afraid of needles? China rolling out oral COVID-19 vaccine

#world #newstoday #dailynews https://t.co/ry5SBtweWO",FALSE,0,NA,2022-10-26 14:48:14,FALSE,NA,"1585282158960205825",NA,"<a href=""https://globalbtimes.com"" rel=""nofollow"">SX1 App</a>","globnews11",0,FALSE,FALSE,NA,NA
"British Medical J kept scientific integrity through the pandemic.
""FDA urged to publish follow-up studies on covid-… https://t.co/2etYpwJQT3",FALSE,87,NA,2022-10-26 14:48:00,TRUE,NA,"1585282099585630218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shmuelcshapira",27,FALSE,FALSE,NA,NA
"The Chinese city of Shanghai has started administering an inhalable COVID-19 vaccine in what appears to be a world… https://t.co/N7LRgsyYDL",FALSE,3,NA,2022-10-26 14:47:47,TRUE,NA,"1585282047039381505",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","seattletimes",1,FALSE,FALSE,NA,NA
"A team at McMaster U. (Ontario, Canada) developed an oral mist COVID vaccine last year.

You can't have it. Canadia… https://t.co/vlsmjN7tEO",FALSE,0,"MildMemoryLoss",2022-10-26 14:47:19,TRUE,"1585279446013050883","1585281930286829568","1571816554806779904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MildMemoryLoss",0,FALSE,FALSE,NA,NA
"UPDATE: Afraid of needles? China using inhalable COVID-19 vaccine https://t.co/Ej1s5HyInw",FALSE,0,NA,2022-10-26 14:47:04,FALSE,NA,"1585281864071258113",NA,"<a href=""http://www.kaseyjohns.com/studiopost/"" rel=""nofollow"">StudioPost</a>","TALK1370",0,FALSE,FALSE,NA,NA
"President Biden gets updated COVID-19 booster shot, promotes vaccine  https://t.co/lHTNo0QoJh via @TODAYshow",FALSE,0,NA,2022-10-26 14:46:27,FALSE,NA,"1585281710656262147",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","luv_dis_caramel",0,FALSE,FALSE,NA,NA
"Joe Biden @JoeBiden vaccine boosted live on national TV https://t.co/VX7hwU87SK  If Donald Trump had deigned to do… https://t.co/Ar03o7krng",FALSE,1,NA,2022-10-26 14:46:14,TRUE,NA,"1585281656117764098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheOriginalJAB",1,FALSE,FALSE,NA,NA
"#VOA60 Asia - South Korean marines run coastal military drills. Communities in the Philippines assess the damage fo… https://t.co/S2vzkTCIuJ",FALSE,0,NA,2022-10-26 14:46:08,TRUE,NA,"1585281629278322688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VOA60News",0,FALSE,FALSE,NA,NA
"The needle-free vaccine is a mist that gets sucked in through the mouth.  https://t.co/9sMho0LBFO",FALSE,3,NA,2022-10-26 14:45:48,FALSE,NA,"1585281548655411201",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","FOX29philly",1,FALSE,FALSE,NA,NA
"#ICYMI: If you’re aged 50 or over, in an at-risk group or pregnant, you're eligible for a free flu and COVID-19 Boo… https://t.co/R68prfUeYq",FALSE,2,NA,2022-10-26 14:45:16,TRUE,NA,"1585281412734779392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WalsallCouncil",1,FALSE,FALSE,NA,NA
"Today Codagenix announced the first volunteer has been dosed in a Phase 3 clinical trial in collaboration with @WHO… https://t.co/g5mp77C03P",FALSE,14,NA,2022-10-26 14:45:08,TRUE,NA,"1585281377007800322",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Codagenix",8,FALSE,FALSE,NA,NA
"The Chinese city of Shanghai started administering an inhalable COVID-19 vaccine in what appears to be a world firs… https://t.co/FkMqYPigfE",FALSE,1,NA,2022-10-26 14:45:00,TRUE,NA,"1585281344506150912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CBS4Local",0,FALSE,FALSE,NA,NA
"@chuck_dc @kmchatty1 @TomFitton I hope you didn't talk to any of these 80 doctors because they are now dead. https://t.co/x0NFOfU9kL",FALSE,0,"chuck_dc",2022-10-26 14:43:54,FALSE,"1585277427869155328","1585281068680216581","305421593","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","notabot16milyun",0,FALSE,FALSE,NA,NA
"China Debuts Inhalable Oral COVID-19 Vaccine https://t.co/rvO4vGF0lx",FALSE,0,NA,2022-10-26 14:43:02,FALSE,NA,"1585280852178530305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cmhwee",0,FALSE,FALSE,NA,NA
"@newscomauHQ That's exactly why this now exists. 
https://t.co/PnmBsWPHDx",FALSE,2,"newscomauHQ",2022-10-26 14:42:27,FALSE,"1585181593144266752","1585280705185062914","15250661","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StepUpDigital",0,FALSE,FALSE,NA,NA
"“Despite these risks, both research teams continue to advocate for COVID-19 vaccines as the health risks from the v… https://t.co/yrpvybbwio",FALSE,0,NA,2022-10-26 14:41:51,TRUE,NA,"1585280554035019777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoNameNoFoul",0,FALSE,FALSE,NA,NA
"@_Janey_J Getting Covid-19 can itself lead to myocarditis, as well as other forms of severe illness.

https://t.co/C5msHUSndV",FALSE,0,"_Janey_J",2022-10-26 14:41:50,FALSE,"1584975677484601344","1585280547563225103","1538833303863713796","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petersloth",0,FALSE,FALSE,NA,NA
"Rice partnered with the Houston Health Department to provide the third bivalent booster vaccine against COVID-19 to… https://t.co/wmbfs7xp0h",FALSE,0,NA,2022-10-26 14:41:21,TRUE,NA,"1585280427941449728",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","TheRiceThresher",0,FALSE,FALSE,NA,NA
"50 or over?

Don't let these two get in your way. 💉 💪

Get prepared for winter with a free Covid-19 booster and flu… https://t.co/6vRZ85WF1t",FALSE,0,NA,2022-10-26 14:41:00,TRUE,NA,"1585280337961095171",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MCCArdwick",0,FALSE,FALSE,NA,NA
"Biden gets updated COVID-19 booster shot, promotes vaccine. He urged millions of people who have yet to be boosted… https://t.co/SxKpGKu5Xa",FALSE,0,NA,2022-10-26 14:40:43,TRUE,NA,"1585280266389553156",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","epstein_dan",0,FALSE,FALSE,NA,NA
"#BioNTech founder Dr. Ugur Sahin and his wife, Dr. Ozlem Tureci, who worked with Pfizer to develop a COVID-19 vacci… https://t.co/GTpIBPU3Xu",FALSE,23,NA,2022-10-26 14:40:23,TRUE,NA,"1585280183774445571",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jerusalem_Post",6,FALSE,FALSE,NA,NA
"Pfizer’s bivalent COVID-19 vaccine available for Nova Scotians 12 and older https://t.co/62DHIFBJIh",FALSE,0,NA,2022-10-26 14:40:19,FALSE,NA,"1585280167148150785",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","RevEricMichel",0,FALSE,FALSE,NA,NA
"Message from CDPH ""CDC independent vaccine advisory committee, voted last week to add COVID-19 vaccines to the rout… https://t.co/zHblRkKO2Y",FALSE,0,NA,2022-10-26 14:39:42,TRUE,NA,"1585280010293719041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SBCOE95023",0,FALSE,FALSE,NA,NA
"Of rural adults who have had COVID-19, nearly two thirds told the @ruralhealth survey that they had tested positive… https://t.co/WmNnuaThTb",FALSE,7,"Alexander_Tin",2022-10-26 14:38:59,TRUE,"1585279828336541697","1585279831213735938","706474578","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alexander_Tin",1,FALSE,FALSE,NA,NA
"Around half of rural adults think they have never had COVID-19 to date, and never had symptoms

According to… https://t.co/6KKxIZinnT",FALSE,24,NA,2022-10-26 14:38:58,TRUE,NA,"1585279828336541697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alexander_Tin",8,FALSE,FALSE,NA,NA
"@michaeljknowles The CDC knew the facts about the Vaccine. Authoritarian measures were deployed onto the world. Tyr… https://t.co/XPqItCaMz5",FALSE,0,"michaeljknowles",2022-10-26 14:38:15,TRUE,"1564327210005266433","1585279646278508547","31047836","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulSil45007808",0,FALSE,FALSE,NA,NA
"KOIBATEK SUB COUNTY Residents have been called on to take Covid-19 vaccines and boosters

Koibatek Sub County Publi… https://t.co/MFaKjLCKve",FALSE,0,NA,2022-10-26 14:37:07,TRUE,NA,"1585279361325875203",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","RavineNews",0,FALSE,FALSE,NA,NA
"@POTUS Here’s what’s for real…
“As the US government stops buying COVID-19 shots, Pfizer said the vaccine it develo… https://t.co/HdUJOPAvtY",FALSE,1,"POTUS",2022-10-26 14:36:54,TRUE,"1585062555965325312","1585279305264906241","1349149096909668363","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","afortini",0,FALSE,FALSE,NA,NA
"A judge ordered New York City to reinstate 16 sanitation workers fired earlier this year for refusing to comply wit… https://t.co/6dmLfsCeZG",FALSE,3,NA,2022-10-26 14:36:35,TRUE,NA,"1585279227376664576",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","CBS47",0,FALSE,FALSE,NA,NA
"A judge ordered New York City to reinstate 16 sanitation workers fired earlier this year for refusing to comply wit… https://t.co/wpu6Lni2mK",FALSE,7,NA,2022-10-26 14:36:24,TRUE,NA,"1585279181323116545",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","KSEE24",2,FALSE,FALSE,NA,NA
"Are you eligible for a COVID-19 booster? State Epidemiologist Erica Pan gives you the rundown on who can get one, w… https://t.co/zhhGKHLVe1",FALSE,2,NA,2022-10-26 14:36:00,TRUE,NA,"1585279079476957184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ymcasofca",1,FALSE,FALSE,NA,NA
"Still can’t believe nothing happened to us wey no collect Covid-19 vaccine  💉 https://t.co/YqziS4m42X",FALSE,1,NA,2022-10-26 14:34:44,FALSE,NA,"1585278759942463488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Im_Fegzyshagzy",0,FALSE,FALSE,NA,NA
"Scientists hope that such ""needle-free"" vaccines will make vaccination more accessible in countries with fragile he… https://t.co/KsKtlODZc2",FALSE,1,NA,2022-10-26 14:33:33,TRUE,NA,"1585278461916184582",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","News4SA",1,FALSE,FALSE,NA,NA
"On 10/20, @CDCgov's ACIP voted 15-0 to approve the 2023 recommended schedules which include the C-19 💉.… https://t.co/EZ6MSIHEPh",FALSE,0,NA,2022-10-26 14:33:32,TRUE,NA,"1585278459240128512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nylacless",0,FALSE,FALSE,NA,NA
"Scientists hope that such ""needle-free"" vaccines will make vaccination more accessible in countries with fragile he… https://t.co/vDk0V6ACPK",FALSE,0,NA,2022-10-26 14:32:53,TRUE,NA,"1585278295125409794",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KABBFOX29",0,FALSE,FALSE,NA,NA
"Afraid of needles? China rolling out oral COVID-19 vaccine. https://t.co/8pB2kTQd5h",FALSE,0,NA,2022-10-26 14:32:36,FALSE,NA,"1585278223629385728",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BryanTayefeh",0,FALSE,FALSE,NA,NA
"China starts using a COVID-19 vaccine inhaled through the mouth https://t.co/8Ego1EbFDh",FALSE,0,NA,2022-10-26 14:32:11,FALSE,NA,"1585278120696897536",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","_ReportWire",0,FALSE,FALSE,NA,NA
"@MayorDriscoll @jeffroy Let's see if @jeffroy really has leadership, perseverance, and empathy.

Not a single perso… https://t.co/rKtERW6fqX",FALSE,0,"MayorDriscoll",2022-10-26 14:32:08,TRUE,"1585240325643456512","1585278107694632962","123133557","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","massgovwatch",0,FALSE,FALSE,NA,NA
"Scientists hope that such ""needle-free"" vaccines will make vaccination more accessible in countries with fragile he… https://t.co/azHWtvzRty",FALSE,0,NA,2022-10-26 14:32:02,TRUE,NA,"1585278081677365248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KTULNews",0,FALSE,FALSE,NA,NA
"China rolling out needle-free, inhalable COVID-19 vaccine #news #health https://t.co/rmGoSLYKiv",FALSE,0,NA,2022-10-26 14:32:02,FALSE,NA,"1585278081069203456",NA,"<a href=""https://urnewz.net"" rel=""nofollow"">urnewz.net prod</a>","UrnewzN",0,FALSE,FALSE,NA,NA
"The vaccine, a mist that is sucked in through the mouth, is being offered for free as a booster dose for previously… https://t.co/hV9ZTq8bYj",FALSE,2,NA,2022-10-26 14:32:00,TRUE,NA,"1585278073477513221",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","clevelanddotcom",0,FALSE,FALSE,NA,NA
"The needle-free vaccine is a mist that gets sucked in through the mouth.  https://t.co/VWji9Ct3Op",FALSE,0,NA,2022-10-26 14:31:50,FALSE,NA,"1585278033887432705",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","fox32news",0,FALSE,FALSE,NA,NA
"Just suck it.

https://t.co/ILq0HQMvXw",FALSE,1,NA,2022-10-26 14:31:40,FALSE,NA,"1585277988764983296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","litguru23",0,FALSE,FALSE,NA,NA
"And they will spray it from a plane and they will pump it on the train and they will fumigate again and again and a… https://t.co/BQ20sI4SJh",FALSE,1,NA,2022-10-26 14:31:04,TRUE,NA,"1585277837442850816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","uncedared",0,FALSE,FALSE,NA,NA
"Wood County Hospital will hold a walk-in COVID-19 vaccine clinic on October 28th, from 9 AM to 6 PM. 𝗧𝗛𝗘 𝗢𝗠𝗜𝗖𝗥𝗢𝗡 𝗦𝗣… https://t.co/dPJItdFPzH",FALSE,0,NA,2022-10-26 14:31:03,TRUE,NA,"1585277832703385602",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","WCHosp",0,FALSE,FALSE,NA,NA
"If you’re: 
✔️Aged 50+ 
✔️A health or social care worker
 ✔️A carer 
✔️Have an underlying health condition 
You can… https://t.co/06QEveYinQ",FALSE,0,NA,2022-10-26 14:30:48,TRUE,NA,"1585277772301230081",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","CyngorGwynedd",0,FALSE,FALSE,NA,NA
"Weber said COVID-19 is the leading cause of infectious death in children and that anybody who is eligible should ge… https://t.co/0qMDbrqVb1",FALSE,0,NA,2022-10-26 14:30:21,TRUE,NA,"1585277659872956418",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UNCMedCenter",0,FALSE,FALSE,NA,NA
"Weber said COVID-19 is the leading cause of infectious death in children and that anybody who is eligible should ge… https://t.co/LB8BxhlloK",FALSE,0,NA,2022-10-26 14:30:21,TRUE,NA,"1585277659856211969",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UNCHealthRexHS",0,FALSE,FALSE,NA,NA
"There will be a FREE walk-in COVID-19 Bivalent booster clinic at Rust Library (380 Old Waterford Rd NW, Leesburg, V… https://t.co/oHLP1zJgam",FALSE,1,NA,2022-10-26 14:30:17,TRUE,NA,"1585277643263467520",NA,"<a href=""https://www.constantcontact.com/"" rel=""nofollow"">Constant Contact - Social Posts</a>","ECNVorg",1,FALSE,FALSE,NA,NA
"Some people may experience mild side effects after getting vaccinated, including:

General aches
Feeling tired
Head… https://t.co/k92Z66IfE7",FALSE,5,NA,2022-10-26 14:30:07,TRUE,NA,"1585277598334160897",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PublicHealthW",7,FALSE,FALSE,NA,NA
"Singapore unable to 'completely utilise' older COVID-19 vaccine stocks as updated jabs are rolled out: MOH https://t.co/kRxkKaAadr",FALSE,1,NA,2022-10-26 14:29:59,FALSE,NA,"1585277566461452288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Crof",1,FALSE,FALSE,NA,NA
"@KenWinsor4 Science-based health-care said:
One jab and you will never get Covid-19.
One jab and you will never get… https://t.co/nxnqibVA1p",FALSE,0,"KenWinsor4",2022-10-26 14:29:39,TRUE,"1585089655183056902","1585277481749135360","1533422197590695936","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4CRPG",0,FALSE,FALSE,NA,NA
"Top story: FDA urged to publish follow-up studies on covid-19 vaccine safety signals | The BMJ… https://t.co/WpB1fA465c",FALSE,0,NA,2022-10-26 14:28:40,TRUE,NA,"1585277234973229056",NA,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","hjalmarcito",0,FALSE,FALSE,NA,NA
"China rolling out needle-free, inhalable COVID-19 vaccine - National | https://t.co/qbi9ELtzZ4 https://t.co/qV2dYzajSa",FALSE,4,NA,2022-10-26 14:27:31,FALSE,NA,"1585276944299368450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Crof",2,FALSE,FALSE,NA,NA
"@MadeInTheUSANJ @Jim_Jordan I don't think the prior mandates were based of a lie of preventing infection, like the… https://t.co/wxtAIAqIKJ",FALSE,3,"MadeInTheUSANJ",2022-10-26 14:27:19,TRUE,"1585275897967427586","1585276894546624514","887052266741616640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dallas_vader",0,FALSE,FALSE,NA,NA
"Hold the phone! Buck Fiden said that Chinese Corona Virus was over. CDC said the vaccine was never tested to see if… https://t.co/ZdBelIQcwD",FALSE,1,NA,2022-10-26 14:27:02,TRUE,NA,"1585276824581537792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SGlassinger",1,FALSE,FALSE,NA,NA
"After receiving a #COVID19 bivalent #Booster on television, President Biden asked all eligible adults to receive th… https://t.co/cqz74DhZOE",FALSE,0,NA,2022-10-26 14:24:01,TRUE,NA,"1585276065920040960",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","PharmaProWorld",0,FALSE,FALSE,NA,NA
"If you haven’t gotten your flu shot yet, it's time to book your appointment. @MassGov has resources for finding flu… https://t.co/7zrytBPeG5",FALSE,0,NA,2022-10-26 14:24:01,TRUE,NA,"1585276064477155328",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BetsyLehmanCtr",0,FALSE,FALSE,NA,NA
